Lead_ID,F2,F3,F4,F5,F7,F8,F9,F10,F11,F12,F13,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F117,Label
198427743,,2024-09-27 13:03,,2,25516,1,3,1232,0,0,0,0,,,1,1,2,,1,210,174,0.78,0,33,55.83869764,57.6331206,0,210,3,0.78,0,0,,54.1824635,57.28034772,2,0,1,0,0,0,36,54.00057493,52.94378043,2,210,3,0.78,0,0,,2,0,0,3.331666667,,,,,,,,,,4,13,9,4,8,9,,,,,1,13,3,1,13,3,4,15,9,,,,,4,15,9,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,68497,,0,0
198431515,,2024-09-27 13:11,,28,25512,2,4,1233,0,0,0,0,,,,,4,,,0,0,0,0,34,57.00211827,56.60610743,0,0,1,0,0,0,36,54.00057493,52.94378043,2,0,1,0,0,0,36,54.00057493,52.94378043,2,,,,,,,,0,0,7.572777778,,,,,,,,,,4,13,9,4,8,9,,,,,1,13,3,1,13,3,5,7,9,,,,,,,,1,13,3,1,13,3,,,,,,,,,,,,,,,67972,,0,0
198431840,,2024-09-27 13:12,,50,25517,2,2,1234,0,0,0,0,,,1,1,1,,,90,15,0.52,0,,62.43656785,63.9167535,0,90,4,0.52,0,0,,59.23664122,58.53455454,3,0,1,0,0,0,,65.63649448,69.29895246,2,90,4,0.52,0,0,,3,0,0,3.043055556,,,,,,,,,,4,13,9,4,8,9,,,,,2,17,12,2,17,12,4,11,9,,,,,4,11,9,2,16,7,2,16,7,2,16,7,2,16,7,,,,,,,,,66727,,0,0
198431920,,2024-09-27 13:13,,4,25517,2,7,1235,0,71.66666667,0,0,6,,7,7,,,,1590,1208,7.02,0,,54.1824635,57.28034772,0,150,4,0.78,0,0,,54.1824635,57.28034772,2,240,7,1.04,0,0,,54.1824635,57.28034772,2,150,4,0.78,0,0,,2,0,0,0.9269444444,,,,,,,,,,4,13,9,4,8,9,,,,,4,7,3,4,7,3,4,14,9,,,,,4,14,9,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,67684,,0,0
198432933,,2024-09-27 13:23,,133,25516,2,3,1236,0,0,0,0,,,2,2,1,,2,450,372,1.82,0,36,51.00863034,50.74375271,0,240,3,1.04,0,0,,45.02474115,46.34369728,1,210,3,0.78,0,0,36,54.00057493,52.94378043,2,240,3,1.04,0,0,,1,14,4.666666667,1.059166667,,,,,,,,,,4,13,9,4,8,9,,,,,1,13,3,1,13,3,4,10,10,,,,,4,10,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,67029,,0,0
198437595,,2024-09-27 13:35,,15,25517,2,1,1237,0,0,0,0,,,1,1,,,,150,26,0.26,0,,54.1824635,57.28034772,0,150,4,0.26,0,0,,54.1824635,57.28034772,2,150,4,0.26,0,0,,54.1824635,57.28034772,2,150,4,0.26,0,0,,2,0,0,,,,,,,,,,,4,14,9,4,8,9,,,,,4,7,3,4,7,3,4,8,9,,,,,4,8,9,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,66764,,0,0
198438076,1980-11-25 0:00:00,2024-09-27 13:41,,6,25517,1,1,1238,0,0,0,0,,,1,1,,,,120,59,0.26,0,36,69.30823915,70.6946157,0,120,4,0.26,0,0,36,69.30823915,70.6946157,2,120,4,0.26,0,0,36,69.30823915,70.6946157,2,120,4,0.26,0,0,36,2,0,0,,,,,,,,,,,4,14,9,4,8,9,,,,,0,9,11,0,9,11,4,8,9,,,,,4,8,9,0,9,11,0,9,11,0,9,11,0,9,11,,,,,,,,,66733,,0,0
198438240,,2024-09-27 13:43,,80,25517,2,2,1239,0,0,0,0,,,2,2,,,,270,121,0.78,0,,58.72651656,60.43956044,0,120,4,0.26,0,0,,58.72651656,60.43956044,2,150,4,0.52,0,0,,58.72651656,60.43956044,2,120,4,0.26,0,0,,2,9,4.5,18.86083333,,,,,,,,,,4,14,9,4,8,9,,,,,3,13,12,3,13,12,0,3,10,,,,,0,3,10,3,13,12,3,13,12,3,13,12,3,13,12,,,,,,,,,66852,,0,0
198439605,,2024-09-27 13:59,,2,25517,2,3,1240,0,0,0,0,,,2,2,1,,,390,257,1.56,0,30,59.33305449,62.67523364,0,90,4,0.26,0,0,30,59.33305449,62.67523364,2,300,7,1.3,0,0,30,59.33305449,62.67523364,2,90,4,0.26,0,0,30,2,0,0,3.091666667,,,,,,,,,,4,14,9,4,9,9,,,,,5,10,6,5,10,6,4,15,9,,,,,4,15,9,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,66765,,0,0
198440163,,2024-09-27 14:03,,81,25512,1,3,1241,0,0,0,0,,,2,2,1,,,1440,1266,6.24,0,,62.79452055,56.20915033,0,0,1,0,0,0,,62.79452055,56.20915033,2,1320,7,5.98,0,0,,62.79452055,56.20915033,2,120,7,0.26,0,0,,2,0,0,1.594444444,,,,,,,,,,4,14,9,4,9,9,,,,,4,7,4,4,7,4,4,12,9,,,,,4,10,9,4,7,4,4,7,4,4,7,4,4,7,4,,,,,,,,,66791,,0,0
198442018,,2024-09-27 14:15,,6,25517,1,3,1242,0,0,0,0,,,2,1,1,,,570,447,2.34,0,36,65.78099829,67.27626395,0,270,4,1.04,0,0,,58.72651656,60.43956044,2,300,7,1.3,0,0,36,69.30823915,70.6946157,2,270,4,1.04,0,0,,2,0,0,10.03472222,,,,,,,,,,4,14,9,4,9,9,,,,,0,9,11,0,9,11,5,5,9,,,,,5,5,9,3,13,12,3,13,12,3,13,12,3,13,12,,,,,,,,,66745,,0,0
198442232,,2024-09-27 14:17,,6,25517,2,4,1243,0,0,0,0,,,2,1,2,,,540,433,2.08,0,30,52.1456515,27.94995409,0,240,4,0.78,0,0,30,54.40950631,55.89990817,2,0,1,0,0,0,30,54.40950631,55.89990817,2,240,4,0.78,0,0,30,2,0,0,7.156388889,,,,,,,,,,4,14,9,4,9,9,,,,,1,9,3,1,9,3,5,6,9,,,,,5,6,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,66798,,0,0
198444463,,2024-09-27 14:35,,6,25517,2,5,1244,0,0,0,0,,,3,3,2,,,360,124,0.78,0,36,50.66700361,52.88883898,0,120,4,0.26,0,0,,51.051736,55.25138194,2,150,4,0.26,0,0,,51.051736,55.25138194,2,120,4,0.26,0,0,,2,12,2.4,4.980555556,,,,,,,,,,4,15,9,4,9,9,,,,,4,11,9,4,11,9,3,5,10,,,,,3,5,10,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,66816,,0,0
198446047,,2024-09-27 14:54,,6,25517,2,1,1245,0,0,0,0,,,1,1,,,,180,117,0.52,0,,65.63271351,67.51199452,0,180,4,0.52,0,0,,65.63271351,67.51199452,2,180,4,0.52,0,0,,65.63271351,67.51199452,2,180,4,0.52,0,0,,2,0,0,,,,,,,,,,,4,15,9,4,9,9,,,,,4,5,2,4,5,2,4,9,9,,,,,4,9,9,4,5,2,4,5,2,4,5,2,4,5,2,,,,,,,,,66752,,0,0
198449783,,2024-09-27 15:04,,7,25516,2,3,1246,0,0,0,0,,,3,2,,,,390,230,1.82,0,26.66666667,56.14563411,54.55941457,0,210,7,1.04,0,0,22,57.21816371,55.36723164,1,90,7,0.52,0,0,22,57.21816371,55.36723164,1,210,7,1.04,0,0,22,1,0,0,9.808333333,,,,,,,,,,4,15,9,4,10,9,,,,,3,2,5,3,2,5,5,5,9,,,,,5,5,9,3,2,5,3,2,5,3,2,5,3,2,5,,,,,,,,,66721,,0,0
198451180,1991-06-12 0:00:00,2024-09-27 15:11,3,106,25511,1,8,1247,0,35.82089552,0,0,7,,7,7,1,,7,1050,735,3.64,0,,63.81009132,65.97941795,0,150,3,0.52,0,0,,65.63271351,67.51199452,2,0,1,0,0,0,,51.051736,55.25138194,2,150,3,0.52,0,0,,2,0,0,0.4316666667,,,,,,,,,,4,15,9,4,10,9,,,,,4,11,9,4,11,9,4,13,9,,,,,4,13,9,4,5,2,4,5,2,4,5,2,4,5,2,,,,,,,,,66730,,0,0
198451280,,2024-09-27 15:12,,6,25517,2,7,1248,0,0,0,0,,,4,3,3,,,870,602,3.38,0,30,53.76269065,47.91420701,0,150,4,0.52,0,0,30,54.40950631,55.89990817,2,0,1,0,0,0,30,54.40950631,55.89990817,2,150,4,0.52,0,0,30,2,13,1.857142857,7.162222222,,,,,,,,,,4,15,9,4,10,9,,,,,1,9,3,1,9,3,4,5,10,,,,,4,5,10,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,66831,,0,0
198452086,,2024-09-27 15:22,,5,25516,1,8,1249,0,89.58333333,0,0,7,,8,1,,,7,1110,913,5.72,0,33.375,52.01681141,52.02806696,0,150,3,0.78,0,0,35,51.27376108,51.55104343,2,60,7,0.26,0,0,22,57.21816371,55.36723164,1,150,3,0.78,0,0,35,2,0,0,2.478055556,,,,,,,,,,4,15,9,4,10,9,,,,,3,2,5,3,2,5,5,3,9,,,,,5,3,9,0,9,6,0,9,6,0,9,6,0,9,6,,,,,,,,,66749,,0,0
198455743,,2024-09-27 16:12,,148,25512,2,3,1250,0,0,0,0,,,,,3,,,0,0,0,0,30,54.85326952,55.2701669,0,0,1,0,0,0,30,59.33305449,62.67523364,2,0,1,0,0,0,,44.55248536,45.27363184,1,,,,,,,,0,0,9.021111111,,,,,,,,,,4,16,9,4,11,9,,,,,3,9,1,3,9,1,5,5,9,,,,,,,,5,10,6,5,10,6,,,,,,,,,,,,,,,67050,,0,0
198455813,,2024-09-27 16:13,,149,25512,2,6,1251,0,0,0,0,,,,,6,,,0,92,0.52,0,30,56.68180158,56.46901981,0,0,1,0,0,0,,60.67426872,57.86163522,1,0,1,0,0,0,,44.55248536,45.27363184,1,,,,,,,,13,2.166666667,17.88444444,,,,,,,,,,4,16,9,4,11,9,,,,,3,9,1,3,9,1,4,4,10,,,,,,,,1,18,1,1,18,1,,,,,,,,,,,,,,,66770,,0,0
198455968,,2024-09-27 16:10,,,25512,2,6,1252,0,0,0,0,,,,,6,,,0,20,0.52,0,34.33333333,61.67428672,64.24219054,0,0,1,0,0,0,34,60.14749623,62.9517055,2,0,1,0.26,0,0,34,60.14749623,62.9517055,2,,,,,,,,14,2.333333333,19.79,,,,,,,,,,4,16,9,4,11,9,,,,,3,5,11,3,5,11,4,14,10,,,,,,,,3,5,11,3,5,11,,,,,,,,,,,,,,,66745,,0,0
198456084,,2024-09-27 16:17,,150,25516,1,1,1253,0,0,0,0,,,1,1,,,,240,199,1.04,0,,55.74346153,57.87728027,0,240,7,1.04,0,0,,55.74346153,57.87728027,3,240,7,1.04,0,0,,55.74346153,57.87728027,3,240,7,1.04,0,0,,3,0,0,,,,,,,,,,,4,16,9,4,11,9,,,,,5,12,7,5,12,7,4,11,9,,,,,4,11,9,5,12,7,5,12,7,5,12,7,5,12,7,,,,,,,,,66732,,0,0
198456236,,2024-09-27 16:19,,6,25511,2,8,1254,0,20.37037037,0,0,7,,8,7,,,1,1830,1509,7.8,0,,49.88179669,0,0,150,3,0.52,0,0,,49.88179669,0,2,240,7,1.04,0,0,,49.88179669,0,2,150,3,0.52,0,0,,2,0,0,2.725555556,,,,,,,,,,4,16,9,4,11,9,,,,,2,6,1,2,6,1,5,6,9,,,,,5,6,9,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,66789,,0,0
198457082,,2024-09-27 16:29,,13,25516,2,1,1255,0,0,0,0,,,1,1,,,1,180,148,0.78,0,25,62.07475308,69.12013536,0,180,3,0.78,0,0,25,62.07475308,69.12013536,2,180,3,0.78,0,0,25,62.07475308,69.12013536,2,180,3,0.78,0,0,25,2,0,0,,,,,,,,,,,4,17,9,4,11,9,,,,,0,12,3,0,12,3,4,11,9,,,,,4,11,9,0,12,3,0,12,3,0,12,3,0,12,3,,,,,,,,,66759,,0,0
198459366,,2024-09-27 16:42,,43,34158,2,2,1256,0,0,0,0,,,1,1,1,,1,90,65,0.52,0,34,58.71146916,62.27503308,0,90,3,0.52,0,0,,57.27544209,61.59836066,2,0,1,0,0,0,34,60.14749623,62.9517055,2,90,3,0.52,0,0,,2,0,0,3.069166667,,,,,,,,,,4,17,9,4,11,9,,,,,3,5,11,3,5,11,4,14,9,,,,,4,14,9,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,66800,,0,0
198459459,1998-06-20 0:00:00,2024-09-27 16:48,1,2,981,3,8,1257,0,55.55555556,0,0,7,,8,1,,,,1650,882,4.42,0,30,59.33305449,62.67523364,0,210,7,0.52,0,0,30,59.33305449,62.67523364,2,180,4,0.78,0,0,30,59.33305449,62.67523364,2,210,7,0.52,0,0,30,2,7,0.875,2.221944444,,,,,,,,,,4,17,9,4,11,9,,,,,5,10,6,5,10,6,5,3,10,,,,,5,3,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,66911,,0,1
198459920,1973-08-18 0:00:00,2024-09-27 16:54,1,2,981,3,56,1258,0,70.49180328,70.49180328,0,49,49,50,50,6,49,,80010,76364,359.58,0,35.77358491,53.80093102,53.05860563,0,1620,2,7.28,0,0,36,54.00057493,52.94378043,2,0,1,0,0,0,,44.55248536,45.27363184,1,1620,2,7.28,0,0,36,2,5,0.08928571429,2.509722222,,,,,,,,,,4,17,9,4,11,9,,,,,3,9,1,3,9,1,3,6,10,,,,,3,6,10,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,66728,,0,1
198462082,,2024-09-27 17:21,,6,25517,2,4,1259,0,0,0,0,,,3,1,1,,,300,153,1.3,0,25,62.07475308,69.12013536,0,90,4,0.52,0,0,25,62.07475308,69.12013536,2,90,7,0.26,0,0,25,62.07475308,69.12013536,2,90,4,0.52,0,0,25,2,8,2,21.60861111,,,,,,,,,,4,17,9,4,12,9,,,,,0,12,3,0,12,3,6,5,10,,,,,6,5,10,0,12,3,0,12,3,0,12,3,0,12,3,,,,,,,,,66734,,0,0
198463541,,2024-09-27 17:39,,6,25512,2,6,1260,0,0,0,0,,,1,1,5,,,120,81,0.78,0,30,51.39103323,18.63330272,0,0,1,0,0,0,30,54.40950631,55.89990817,2,120,7,0.78,0,0,,49.88179669,0,2,120,7,0.78,0,0,,2,4,0.6666666667,19.31583333,,,,,,,,,,4,18,9,4,12,9,,,,,2,6,1,2,6,1,1,13,10,,,,,4,12,9,1,9,3,1,9,3,2,6,1,2,6,1,,,,,,,,,66782,,0,0
198466646,,2024-09-27 18:07,,151,25517,2,2,1261,0,0,0,0,,,1,,1,,,120,52,0.26,0,30,49.10561171,53.26115741,0,120,4,0.26,0,0,30,54.40950631,55.89990817,2,0,1,0,0,0,,43.80171711,50.62240664,2,120,4,0.26,0,0,30,2,0,0,16.81388889,,,,,,,,,,4,18,9,4,13,9,,,,,0,6,4,0,6,4,5,6,9,,,,,5,6,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,66788,,0,0
198466831,1996-02-20 0:00:00,2024-09-27 18:11,1,152,981,3,3,1262,0,0,0,0,,,1,1,2,,,210,181,1.04,0,25,62.07475308,69.12013536,0,0,1,0,0,0,25,62.07475308,69.12013536,2,210,7,1.04,0,0,25,62.07475308,69.12013536,2,210,7,1.04,0,0,25,2,0,0,0.1966666667,,,,,,,,,,4,18,9,4,13,9,,,,,0,12,3,0,12,3,4,13,9,,,,,4,13,9,0,12,3,0,12,3,0,12,3,0,12,3,,,,,,,,,66799,,0,1
198467097,,2024-09-27 18:15,,2,25517,2,5,1263,0,0,0,0,,,3,3,2,,,270,145,1.56,0,,51.051736,55.25138194,0,90,4,0.52,0,0,,51.051736,55.25138194,2,90,7,0.52,0,0,,51.051736,55.25138194,2,90,4,0.52,0,0,,2,12,2.4,5.821666667,,,,,,,,,,4,18,9,4,13,9,,,,,4,11,9,4,11,9,3,12,10,,,,,3,12,10,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,66729,,0,0
198467167,2004-04-13 0:00:00,2024-09-27 18:16,1,81,25517,4,4,1264,0,0,0,0,,,4,3,,,,420,128,1.56,0,30,56.04459965,58.4429924,0,120,4,0.52,0,0,30,59.33305449,62.67523364,2,90,7,0.52,0,0,,46.17923513,45.74626866,3,120,4,0.52,0,0,30,2,6,1.5,7.955277778,,,,,,,,,,4,18,9,4,13,9,,,,,2,13,8,2,13,8,4,13,10,,,,,4,13,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,66736,,0,0
198467618,,2024-09-27 18:24,,43,25512,2,4,1265,0,0,0,0,,,2,2,2,,1,450,299,1.56,0,22,54.45843156,52.96199089,0,0,1,0,0,0,22,57.21816371,55.36723164,1,270,3,0.78,0,0,,46.17923513,45.74626866,3,180,7,0.78,0,0,22,1,10,2.5,15.42583333,,,,,,,,,,4,18,9,4,13,9,,,,,2,13,8,2,13,8,1,11,10,,,,,1,5,10,3,2,5,3,2,5,3,2,5,3,2,5,,,,,,,,,66726,,0,0
198468935,1983-10-27 0:00:00,2024-09-27 18:47,1,,25517,10,54,1266,0,35.82089552,35.82089552,0,49,49,54,53,,,,5190,2687,15.86,0,,50.9615045,55.07536133,0,120,4,0.26,0,0,,51.051736,55.25138194,2,90,7,0.52,0,0,,46.17923513,45.74626866,3,120,4,0.26,0,0,,2,10,0.1851851852,4.864444444,,,,,,,,,,4,19,9,4,13,9,,,,,2,13,8,2,13,8,1,7,10,,,,,1,7,10,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,66805,,0,0
198468970,,2024-09-27 18:48,,153,25517,1,2,1267,0,0,0,0,,,1,,1,,,120,25,0.26,0,30,54.40950631,55.89990817,0,120,4,0.26,0,0,30,54.40950631,55.89990817,2,0,1,0,0,0,30,54.40950631,55.89990817,2,120,4,0.26,0,0,30,2,0,0,16.28527778,,,,,,,,,,4,19,9,4,13,9,,,,,1,9,3,1,9,3,5,6,9,,,,,5,6,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,66773,,0,0
198470048,2002-12-21 0:00:00,2024-09-27 19:04,1,2,25512,5,10,1268,0,0,0,0,,,4,3,6,,,390,240,1.56,0,30,49.72655969,10.65223148,0,0,1,0,0,0,,49.88179669,0,2,0,1,0,0,0,30,54.40950631,55.89990817,2,120,7,0.52,0,0,,2,10,1,5.303888889,,,,,,,,,,4,19,9,4,14,9,,,,,1,9,3,1,9,3,1,13,10,,,,,1,10,10,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,67095,,0,0
198470166,2003-11-26 0:00:00,2024-09-27 19:06,1,109,981,3,7,1269,0,54.43037975,0,0,6,,7,6,,,6,810,494,3.38,0,,54.1824635,57.28034772,0,90,4,0.26,0,0,,54.1824635,57.28034772,2,120,3,0.52,0,0,,54.1824635,57.28034772,2,90,4,0.26,0,0,,2,0,0,2.784166667,,,,,,,,,,4,19,9,4,14,9,,,,,4,7,3,4,7,3,5,6,9,,,,,5,6,9,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,66791,,0,1
198470851,1988-02-04 0:00:00,2024-09-27 19:17,1,43,981,3,3,1270,0,0,0,0,,,3,2,,1,,2370,2115,9.88,0,22,55.19436357,56.64264236,0,1410,2,6.24,0,0,22,57.21816371,55.36723164,1,210,7,0.52,0,0,,54.1824635,57.28034772,2,1410,2,6.24,0,0,22,1,0,0,8.148055556,,,,,,,,,,4,19,9,4,14,9,,,,,4,7,3,4,7,3,5,6,9,,,,,5,6,9,3,2,5,3,2,5,3,2,5,3,2,5,,,,,,,,,66726,,0,1
198471428,,2024-09-27 19:27,,43,25516,1,4,1271,0,0,0,0,,,2,1,2,,1,540,463,2.34,0,30,52.39799878,55.38766515,0,150,7,0.52,0,0,,51.051736,55.25138194,2,390,3,1.82,0,0,,54.1824635,57.28034772,2,150,7,0.52,0,0,,2,8,2,23.18138889,,,,,,,,,,4,20,9,4,14,9,,,,,4,7,3,4,7,3,6,12,10,,,,,6,12,10,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,67113,,0,0
198472606,,2024-09-27 19:50,,153,25517,2,1,1272,0,0,0,0,,,1,1,,,1,150,87,0.52,0,30,54.40950631,55.89990817,0,150,3,0.52,0,0,30,54.40950631,55.89990817,2,150,3,0.52,0,0,30,54.40950631,55.89990817,2,150,3,0.52,0,0,30,2,0,0,,,,,,,,,,,4,20,9,4,15,9,,,,,1,9,3,1,9,3,4,15,9,,,,,4,15,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,67164,,0,0
198472914,2003-09-05 0:00:00,2024-09-27 19:56,1,154,981,3,1,1273,0,0,0,0,,,1,1,,,,90,68,0.52,0,,59.23664122,58.53455454,0,90,7,0.52,0,0,,59.23664122,58.53455454,3,90,7,0.52,0,0,,59.23664122,58.53455454,3,90,7,0.52,0,0,,3,0,0,,,,,,,,,,,4,20,9,4,15,9,,,,,2,16,7,2,16,7,4,15,9,,,,,4,15,9,2,16,7,2,16,7,2,16,7,2,16,7,,,,,,,,,67066,,0,1
198511670,2002-08-21 0:00:00,2024-09-27 21:23,,155,25517,1,3,1274,0,0,0,0,,,3,,,,1,540,366,2.34,0,,65.63649448,69.29895246,0,120,4,0.52,0,0,,65.63649448,69.29895246,2,60,7,0.26,0,0,,65.63649448,69.29895246,2,120,4,0.52,0,0,,2,6,2,11.54972222,,,,,,,,,,5,9,9,5,5,9,,,,,2,17,12,2,17,12,5,4,10,,,,,5,4,10,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,70938,,0,0
198511672,,2024-09-27 23:36,,6,25517,1,5,1275,0,0,0,0,,,2,,3,,,180,39,0.52,0,34.5,53.17745293,53.35604136,0,90,4,0.26,0,0,30,59.33305449,62.67523364,2,0,1,0,0,0,,44.55248536,45.27363184,1,90,4,0.26,0,0,30,2,8,1.6,2.237222222,,,,,,,,,,5,9,9,5,4,9,,,,,3,9,1,3,9,1,6,13,10,,,,,6,13,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,70068,,0,0
198512000,,2024-09-27 23:28,,6,25512,2,3,1276,0,0,0,0,,,1,,2,,,1260,1226,5.72,0,22,57.21816371,55.36723164,0,0,1,0,0,0,22,57.21816371,55.36723164,1,1260,7,5.72,0,0,22,57.21816371,55.36723164,1,1260,7,5.72,0,0,22,1,0,0,3.210833333,,,,,,,,,,5,9,9,5,4,9,,,,,3,2,5,3,2,5,5,11,9,,,,,5,4,9,3,2,5,3,2,5,3,2,5,3,2,5,,,,,,,,,69737,,0,0
198512008,,2024-09-27 21:14,,2,25512,2,3,1277,0,0,0,0,,,,,3,,,0,12,0.26,0,,58.72651656,60.43956044,0,0,1,0,0,0,,58.72651656,60.43956044,2,0,1,0.26,0,0,,58.72651656,60.43956044,2,,,,,,,,0,0,3.230555556,,,,,,,,,,5,9,9,5,5,9,,,,,3,13,12,3,13,12,5,11,9,,,,,,,,3,13,12,3,13,12,,,,,,,,,,,,,,,70219,,0,0
198512182,,2024-09-27 23:24,,153,25512,1,3,1278,0,0,0,0,,,,,3,,,0,0,0,0,22,54.15078773,55.96632043,0,0,1,0,0,0,22,57.21816371,55.36723164,1,0,1,0,0,0,,51.051736,55.25138194,2,,,,,,,,0,0,3.033333333,,,,,,,,,,5,9,9,5,4,9,,,,,4,11,9,4,11,9,5,10,9,,,,,,,,3,2,5,3,2,5,,,,,,,,,,,,,,,69867,,0,0
198512205,,2024-09-27 23:35,,6,25516,1,4,1279,0,0,0,0,,,2,1,2,,2,360,302,1.82,0,36,53.30883734,54.60482263,0,240,3,1.04,0,0,,54.1824635,57.28034772,2,0,1,0,0,0,,51.051736,55.25138194,2,240,3,1.04,0,0,,2,3,0.75,0.2941666667,,,,,,,,,,5,9,9,5,4,9,,,,,4,11,9,4,11,9,1,5,10,,,,,1,5,10,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,69834,,0,0
198512224,,2024-09-27 23:33,,2,25512,2,4,1280,0,0,0,0,,,1,,3,,,450,408,2.08,0,,55.74346153,57.87728027,0,0,1,0,0,0,,55.74346153,57.87728027,3,450,4,2.08,0,0,,55.74346153,57.87728027,3,450,4,2.08,0,0,,3,13,3.25,8.006944444,,,,,,,,,,5,9,9,5,5,9,,,,,5,12,7,5,12,7,4,5,10,,,,,5,5,9,5,12,7,5,12,7,5,12,7,5,12,7,,,,,,,,,70252,,0,0
198512971,,2024-09-27 23:09,,6,25517,2,3,1281,0,0,0,0,,,3,1,,,,240,92,1.04,0,,45.8284103,33.74827109,0,60,4,0.26,0,0,,49.88179669,0,2,120,7,0.52,0,0,,43.80171711,50.62240664,2,60,4,0.26,0,0,,2,6,2,11.17277778,,,,,,,,,,5,9,9,5,5,9,,,,,0,6,4,0,6,4,5,3,10,,,,,5,3,10,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,72323,,0,0
198512982,,2024-09-27 20:06,,6,25517,2,3,1282,0,0,0,0,,,2,,1,,,240,88,0.78,0,33,55.83869764,57.6331206,0,150,4,0.52,0,0,36,54.00057493,52.94378043,2,0,1,0,0,0,30,59.33305449,62.67523364,2,150,4,0.52,0,0,36,2,8,2.666666667,1.570833333,,,,,,,,,,5,9,9,5,4,9,,,,,5,10,6,5,10,6,6,7,10,,,,,6,7,10,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,69542,,0,0
198513049,,2024-09-27 22:47,,153,25511,2,4,1283,0,0,0,0,,,3,1,1,,1,510,379,2.08,0,,48.36177679,12.65560166,0,240,3,1.04,0,0,,49.88179669,0,2,0,1,0,0,0,,43.80171711,50.62240664,2,240,3,1.04,0,0,,2,1,0.25,15.81972222,,,,,,,,,,5,9,9,5,5,9,,,,,0,6,4,0,6,4,0,5,9,,,,,0,5,9,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,72052,,0,0
198513785,,2024-09-27 22:35,,43,25512,2,3,1284,0,0,0,0,,,,,3,,,0,3,0.26,0,33,54.79512181,56.95679867,0,0,1,0,0,0,,51.051736,55.25138194,2,0,1,0.26,0,0,30,59.33305449,62.67523364,2,,,,,,,,0,0,5.229166667,,,,,,,,,,5,9,9,5,4,9,,,,,5,10,6,5,10,6,5,15,9,,,,,,,,4,11,9,4,11,9,,,,,,,,,,,,,,,69368,,0,0
198515009,,2024-09-27 22:48,,153,25512,2,3,1285,0,0,0,0,,,,,3,,,0,0,0,0,,58.89655812,59.80455847,0,0,1,0,0,0,,59.23664122,58.53455454,3,0,1,0,0,0,,58.72651656,60.43956044,2,,,,,,,,0,0,3.364722222,,,,,,,,,,5,9,9,5,4,9,,,,,3,13,12,3,13,12,5,11,9,,,,,,,,2,16,7,2,16,7,,,,,,,,,,,,,,,69770,,0,0
198515011,2005-05-23 0:00:00,2024-09-27 19:42,1,2,30817,15,3,1286,0,0,0,0,,,3,,,2,,2790,2671,12.22,0,34,59.20017645,61.27694213,0,1500,2,6.5,0,0,34,60.14749623,62.9517055,2,90,7,0.52,0,0,,58.72651656,60.43956044,2,1500,2,6.5,0,0,34,2,0,0,11.47444444,,,,,,,,,,5,9,9,5,4,9,,,,,3,13,12,3,13,12,6,3,9,,,,,6,3,9,3,5,11,3,5,11,3,5,11,3,5,11,,,,,,,,,69566,,0,1
